UTC_TIME,ACP SAMPLING TIME,TCOH-OVEN HEATER TEMPERATURE,TCOW-OVEN WALL TEMPERATURE,PS-OVEN PRESSURE,EVALVE V1 STATUS,EVALVE V2 STATUS,EVALVE VT STATUS
2005-01-14T09:12:33:175,130.5,2.361,2.361,172.637,0,1,1
2005-01-14T09:12:33:425,130.75,2.361,2.361,172.637,0,1,1
2005-01-14T09:12:33:675,131,2.361,2.361,172.637,0,1,1
2005-01-14T09:12:33:925,131.25,2.361,2.361,138.109,0,1,1
2005-01-14T09:12:34:175,131.5,2.361,2.361,138.109,0,1,1
2005-01-14T09:12:34:425,131.75,2.361,2.361,138.109,0,1,1
2005-01-14T09:12:34:675,132,2.361,2.361,138.109,0,1,1
2005-01-14T09:12:34:925,132.25,2.361,2.361,138.109,0,1,1
2005-01-14T09:12:35:175,132.5,2.361,2.361,138.109,0,1,1
2005-01-14T09:12:35:425,132.75,2.361,2.361,310.746,0,1,1
2005-01-14T09:12:35:675,133,2.361,2.361,863.184,1,1,0
2005-01-14T09:12:35:925,133.25,2.361,2.361,133.25,1,0,
2005-01-14T09:12:36:175,133.5,2.361,2.361,133.5,1,0,
2005-01-14T09:12:36:425,133.75,2.361,2.361,133.75,1,0,
2005-01-14T09:12:36:675,134,2.361,2.361,134,1,0,
2005-01-14T09:12:36:925,134.25,2.361,2.361,134.25,1,0,
2005-01-14T09:12:37:175,134.5,2.361,2.361,134.5,1,0,
2005-01-14T09:12:37:425,134.75,2.361,2.361,134.75,1,0,
2005-01-14T09:12:37:675,135,2.361,2.361,135,1,0,
2005-01-14T09:12:37:925,135.25,2.361,2.361,135.25,1,0,
2005-01-14T09:12:38:175,135.5,2.361,2.361,135.5,1,0,
2005-01-14T09:12:38:425,135.75,2.361,2.361,135.75,1,0,
2005-01-14T09:12:38:675,136,2.361,2.361,136,1,0,
2005-01-14T09:12:38:925,136.25,2.361,2.361,136.25,1,0,
2005-01-14T09:12:39:175,136.5,2.361,2.361,136.5,1,0,
2005-01-14T09:12:39:425,136.75,2.361,2.361,136.75,1,0,
2005-01-14T09:12:39:675,137,2.361,2.361,137,0,1,
2005-01-14T09:12:39:925,137.25,2.361,2.361,137.25,0,1,
2005-01-14T09:12:40:175,137.5,2.361,2.361,137.5,0,1,
2005-01-14T09:12:40:425,137.75,2.361,2.361,932.238,0,0,1
2005-01-14T09:12:40:675,138,2.361,2.361,725.074,0,0,1
2005-01-14T09:12:40:925,138.25,2.361,2.361,586.965,0,0,1
2005-01-14T09:12:41:175,138.5,2.361,2.361,448.855,0,0,1
2005-01-14T09:12:41:425,138.75,2.361,2.361,379.801,0,0,1
2005-01-14T09:12:41:675,139,2.361,2.361,310.746,0,0,1
2005-01-14T09:12:41:925,139.25,2.361,2.361,241.691,0,0,1
2005-01-14T09:12:42:175,139.5,2.361,2.361,207.164,0,0,1
2005-01-14T09:12:42:425,139.75,2.361,2.361,172.637,0,0,1
2005-01-14T09:12:42:675,140,2.361,2.361,172.637,0,0,1
2005-01-14T09:12:42:925,140.25,2.361,2.361,138.109,0,0,1
2005-01-14T09:12:43:175,140.5,2.361,2.361,138.109,0,0,1
2005-01-14T09:12:43:425,140.75,2.361,2.361,138.109,0,0,1
2005-01-14T09:12:43:675,141,2.361,2.361,138.109,0,0,1
2005-01-14T09:12:43:925,141.25,2.361,2.361,138.109,0,0,1
2005-01-14T09:12:44:175,141.5,2.361,2.361,138.109,0,0,1
2005-01-14T09:12:44:425,141.75,2.361,2.361,138.109,0,0,1
2005-01-14T09:12:44:675,142,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:44:925,142.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:45:175,142.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:45:425,142.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:45:675,143,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:45:925,143.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:46:175,143.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:46:425,143.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:46:675,144,2.361,2.361,103.582,0,0,0
2005-01-14T09:12:46:925,144.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:12:47:175,144.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:12:47:425,144.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:12:47:675,145,2.361,2.361,103.582,0,0,0
2005-01-14T09:12:47:925,145.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:12:48:175,145.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:12:48:425,145.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:12:48:675,146,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:48:925,146.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:49:175,146.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:49:425,146.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:49:675,147,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:49:925,147.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:50:175,147.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:50:425,147.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:50:675,148,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:50:925,148.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:51:175,148.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:51:425,148.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:51:675,149,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:51:925,149.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:52:175,149.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:52:425,149.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:52:675,150,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:52:925,150.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:53:175,150.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:53:425,150.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:53:675,151,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:53:925,151.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:54:175,151.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:54:425,151.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:54:675,152,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:54:925,152.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:55:175,152.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:55:425,152.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:55:675,153,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:55:925,153.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:56:175,153.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:56:425,153.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:56:675,154,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:56:925,154.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:57:175,154.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:57:425,154.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:57:675,155,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:57:925,155.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:58:175,155.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:58:425,155.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:58:675,156,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:58:925,156.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:59:175,156.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:59:425,156.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:59:675,157,2.361,2.361,103.582,0,0,1
2005-01-14T09:12:59:925,157.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:00:175,157.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:00:425,157.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:00:675,158,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:00:925,158.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:01:175,158.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:01:425,158.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:01:675,159,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:01:925,159.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:02:175,159.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:02:425,159.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:02:675,160,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:02:925,160.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:03:175,160.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:03:425,160.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:03:675,161,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:03:925,161.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:04:175,161.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:04:425,161.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:04:675,162,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:04:925,162.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:05:175,162.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:05:425,162.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:05:675,163,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:05:925,163.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:06:175,163.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:06:425,163.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:06:675,164,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:06:925,164.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:07:175,164.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:07:425,164.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:07:675,165,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:07:925,165.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:08:175,165.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:08:425,165.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:08:675,166,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:08:925,166.25,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:09:175,166.5,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:09:425,166.75,2.361,2.361,103.582,0,0,1
2005-01-14T09:13:09:675,167,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:09:925,167.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:10:175,167.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:10:425,167.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:10:675,168,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:10:925,168.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:11:175,168.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:11:425,168.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:11:675,169,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:11:925,169.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:12:175,169.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:12:425,169.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:12:675,170,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:12:925,170.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:13:175,170.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:13:425,170.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:13:675,171,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:13:925,171.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:14:175,171.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:14:425,171.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:14:675,172,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:14:925,172.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:15:175,172.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:15:425,172.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:15:675,173,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:15:925,173.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:16:175,173.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:16:425,173.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:16:675,174,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:16:925,174.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:17:175,174.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:17:425,174.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:17:675,175,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:17:925,175.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:18:175,175.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:18:425,175.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:18:675,176,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:18:925,176.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:19:175,176.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:19:425,176.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:19:675,177,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:19:925,177.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:20:175,177.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:20:425,177.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:20:675,178,7.216,2.361,103.582,0,0,0
2005-01-14T09:13:20:925,178.25,7.216,2.361,103.582,0,0,0
2005-01-14T09:13:21:175,178.5,7.216,2.361,103.582,0,0,0
2005-01-14T09:13:21:425,178.75,7.216,2.361,103.582,0,0,0
2005-01-14T09:13:21:675,179,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:21:925,179.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:22:175,179.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:22:425,179.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:22:675,180,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:22:925,180.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:23:175,180.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:23:425,180.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:23:675,181,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:23:925,181.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:24:175,181.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:24:425,181.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:24:675,182,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:24:925,182.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:25:175,182.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:25:425,182.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:25:675,182,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:25:925,182.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:26:175,182.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:26:425,182.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:26:675,183,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:26:925,183.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:27:175,183.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:27:425,183.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:27:675,184,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:27:925,184.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:28:175,184.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:28:425,184.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:28:675,185,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:28:925,185.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:29:175,185.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:29:425,185.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:29:675,186,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:29:925,186.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:30:175,186.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:30:425,186.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:30:675,187,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:30:925,187.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:31:175,187.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:31:425,187.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:31:675,188,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:31:925,188.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:32:175,188.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:32:425,188.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:32:675,189,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:32:925,189.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:33:175,189.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:33:425,189.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:33:675,190,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:33:925,190.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:34:175,190.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:34:425,190.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:34:675,191,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:34:925,191.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:35:175,191.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:35:425,191.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:35:675,192,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:35:925,192.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:36:175,192.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:36:425,192.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:36:675,193,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:36:925,193.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:37:175,193.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:37:425,193.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:37:675,194,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:37:925,194.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:38:175,194.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:38:425,194.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:38:675,195,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:38:925,195.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:39:175,195.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:39:425,195.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:39:675,196,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:39:925,196.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:40:175,196.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:40:425,196.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:40:675,197,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:40:925,197.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:41:175,197.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:41:425,197.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:41:675,198,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:41:925,198.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:42:175,198.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:42:425,198.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:42:675,199,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:42:925,199.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:43:175,199.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:43:425,199.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:43:675,200,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:43:925,200.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:44:175,200.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:44:425,200.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:44:675,201,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:44:925,201.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:45:175,201.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:45:425,201.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:45:675,202,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:45:925,202.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:46:175,202.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:46:425,202.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:46:675,203,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:46:925,203.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:47:175,203.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:47:425,203.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:47:675,204,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:47:925,204.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:48:175,204.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:48:425,204.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:48:675,205,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:48:925,205.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:49:175,205.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:49:425,205.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:49:675,206,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:49:925,206.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:50:175,206.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:50:425,206.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:50:675,207,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:50:925,207.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:51:175,207.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:51:425,207.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:51:675,208,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:51:925,208.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:52:175,208.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:52:425,208.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:52:675,209,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:52:925,209.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:53:175,209.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:53:425,209.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:53:675,210,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:53:925,210.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:54:175,210.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:54:425,210.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:54:675,211,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:54:925,211.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:55:175,211.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:55:425,211.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:55:675,212,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:55:925,212.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:56:175,212.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:56:425,212.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:56:675,213,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:56:925,213.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:57:175,213.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:57:425,213.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:57:675,214,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:57:925,214.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:58:175,214.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:58:425,214.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:58:675,215,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:58:925,215.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:59:175,215.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:59:425,215.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:59:675,216,2.361,2.361,103.582,0,0,0
2005-01-14T09:13:59:925,216.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:00:175,216.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:00:425,216.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:00:675,217,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:00:925,217.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:01:175,217.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:01:425,217.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:01:675,218,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:01:925,218.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:02:175,218.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:02:425,218.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:02:675,219,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:02:925,219.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:03:175,219.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:03:425,219.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:03:675,220,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:03:925,220.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:04:175,220.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:04:425,220.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:04:675,221,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:04:925,221.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:05:175,221.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:05:425,221.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:05:675,222,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:05:925,222.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:06:175,222.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:06:425,222.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:06:675,223,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:06:925,223.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:07:175,223.5,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:07:425,223.75,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:07:675,224,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:07:925,224.25,2.361,2.361,103.582,0,0,0
2005-01-14T09:14:08:175,224.5,2.361,2.361,103.582,0,0,0
